1989.44,1740000000
1984.31,1950000000
1999.67,1720000000
1992.43,1670000000
2004.12,1760000000
2026.62,2220000000
2024.9,1300000000
2030.71,1850000000
2031,1730000000
2037.78,1980000000
2061.61,1930000000
2058.23,1380000000
2051.73,1240000000
2054.93,1250000000
2058.61,1720000000
2063.68,1370000000
2089.35,2280000000
2078.67,2750000000
2102.1,2840000000
2100.76,4750000000
2113.22,4620000000
2109.78,3140000000
2112.63,3320000000
2121.4,3530000000
2093.41,4300000000
2101.65,4910000000
2119.65,6380000000
2113.62,5350000000
2099.53,8840000000
2105.94,6680000000
2128.14,5880000000
2136.39,4120000000
2129.37,3710000000
2139.98,4660000000
2153.09,3610000000
2171.14,4030000000
2186.88,4670000000
2196.93,4360000000
2216.98,3240000000
2191.53,4300000000
2230.15,6070000000
2240.16,4250000000
2238.38,3130000000
2226.73,4040000000
2225.15,2790000000
2218.54,4670000000
2201.05,4760000000
2197.9,4650000000
2241.46,5710000000
2260.74,3580000000
2248.58,3630000000
2247.69,3220000000
2261.3,3100000000
2282.65,3370000000
2252.8,3290000000
2271.18,3280000000
2253.73,3830000000
2232.54,3700000000
2271.97,3710000000
2270.21,2700000000
2273.03,2810000000
2283.92,3350000000
2297.01,3230000000
2295.48,3540000000
2303.96,4270000000
2318.59,3780000000
2319.19,4130000000
2321.87,3280000000
2332.58,3370000000
2349.15,4230000000
2339.45,3700000000
2309.67,5060000000
2273.98,5530000000
2254.83,4470000000
2184.39,6220000000
2247.12,2900000000
2277.53,3010000000
2300.86,3750000000
2275.59,3180000000
2299.39,2330000000
2280.38,1550000000
2286.35,1710000000
2243.51,3400000000
2256.63,3500000000
2193.89,1980000000
2166.94,1970000000
2198.34,2010000000
2239.04,2400000000
2253.15,2180000000
2245.22,2230000000
2256.75,1780000000
2280.67,3250000000
2302.27,2690000000
2286.09,2360000000
2293.9,2410000000
2327.27,2810000000
2340.01,3010000000
2342.73,3220000000
2362.23,2340000000
2348.8,2940000000
2332.33,2470000000
2370.81,1880000000
2393.12,2600000000
2403.42,3000000000
2402.69,2330000000
2393.89,2300000000
2401.65,2810000000
2413.73,2710000000
2394.79,2610000000
2410.69,2740000000
2436.81,3020000000
2435.04,3380000000
2414.84,3350000000
2376.15,3710000000
2351.71,2180000000
2393.77,2350000000
2364.2,3010000000
2332.33,2420000000
2299.63,2700000000
2267.5,2330000000
2296.07,2220000000
2243.69,1700000000
2200.97,3760000000
2242.25,2600000000
2259.4,2540000000
2143.64,3680000000
2117.09,2970000000
2080.92,4730000000
2173.34,3330000000
2180.98,2110000000
2110.57,2960000000
2129.11,2420000000
2075.02,2650000000
2078.14,3420000000
2023.57,2030000000
2060.76,3170000000
2122.79,3100000000
2159.46,3410000000
2167.21,3440000000
2186.91,2660000000
2153.91,2380000000
2133.8,2750000000
2151.25,1810000000
2092.87,2230000000
2083.99,2360000000
2073.84,2920000000
2168.9,3270000000
2177,2540000000
2176.68,2480000000
2169.62,2030000000
2180.38,1860000000
2225.2,3370000000
2214.95,2730000000
2265.48,2970000000
2244.73,3850000000
2174.18,3710000000
2207.59,2280000000
2170.57,1610000000
2139.84,1470000000
2122.9,2060000000
2147.73,1670000000
2123.31,2390000000
2129.24,1280000000
2137.83,1800000000
2137.4,1710000000
2164.91,2240000000
2138.28,1790000000
2182.41,2050000000
2187.27,1750000000
2175.27,2060000000
2162.95,2470000000
2088.73,2630000000
2049.53,3320000000
2022.38,2790000000
2021.84,3490000000
1998.7,3180000000
1985.83,1910000000
1937.48,2650000000
1911.71,3520000000
1937.66,2040000000
1936.33,1810000000
1982.74,2210000000
1970.57,2220000000
1950.62,1370000000
1968.32,1530000000
2004.89,1610000000
2085.67,2580000000
2099.72,4890000000
2128.37,2760000000
2102.62,2430000000
2105.58,2680000000
2176.59,3910000000
2174.39,2770000000
2163.38,2840000000
2244.11,5070000000
2240.06,3500000000
2161.9,3400000000
2131.25,2420000000
2163.16,1890000000
2141.63,1680000000
2129.37,1580000000
2072.72,1630000000
2113.81,1740000000
2114.24,1350000000
2148.36,3350000000
2144.63,2210000000
2122.65,2940000000
2155.63,2030000000
2156.73,1650000000
2186.14,3010000000
2195.38,2910000000
2197.89,3240000000
2218.8,3190000000
2204.63,4050000000
2211.86,5050000000
2236.99,3220000000
2178.48,2780000000
2191.47,2250000000
2206.41,2040000000
2186.58,1790000000
2179.01,1290000000
2188.66,1470000000
2152.06,2990000000
2172.84,2730000000
2150.65,1650000000
2087.33,2300000000
2128.46,2280000000
2161.47,2660000000
2145.33,2580000000
2112.24,2180000000
2114.82,1710000000
2123.94,1650000000
2107.51,1420000000
2125.7,1870000000
2135,1470000000
2140.83,1910000000
2122.27,1480000000
2109.76,2510000000
2064,2380000000
2035.3,2100000000
2026.15,1350000000
2035.33,3260000000
2058.4,2290000000
2036.18,1740000000
2055.41,1220000000
2061.23,1580000000
2076.21,2370000000
2062.7,1370000000
2038.9,1650000000
2049.47,1520000000
2052.19,1080000000
2029.29,1290000000
2002.88,1290000000
1983.22,1120000000
1997.98,1180000000
2019.22,1350000000
2013.16,1680000000
2006.71,1060000000
1979.53,1010000000
1980.62,994650000
1989.94,642550000
1950.66,1330000000
1933.11,1690000000
1823,1870000000
1814.62,2070000000
1829.31,1710000000
1880.87,1800000000
1874.7,1730000000
1875.23,1430000000
1871.11,1150000000
1919.2,1500000000
1937.91,2160000000
1904.73,1860000000
1943.52,2300000000
1933.51,3210000000
1923.08,932970000
1927.9,1410000000
1924.38,1580000000
1954.62,1760000000
1965.24,1590000000
1921.14,1250000000
1892.16,1390000000
1889.66,1080000000
1876.76,816590000
1895.39,894230000
1925.37,1250000000
1896.02,1160000000
1901.4,1220000000
1926.01,1560000000
1928.51,2060000000
1918.16,1420000000
1927.49,1060000000
1956.67,1420000000
1952.45,1560000000
1987.48,1940000000
1976.7,1800000000
1967.19,1720000000
1937.36,1610000000
1937.09,1120000000
1932.56,850150000
1936.67,1050000000
1938.03,861540000
1961.02,1340000000
1973.69,1490000000
1996.49,2500000000
2006.17,1850000000
2014.88,1850000000
2013.14,3350000000
2016.64,1850000000
2005.96,1960000000
2031.51,2110000000
2017.48,1590000000
2040.48,2280000000
2040.07,1730000000
2048.13,1480000000
2042.44,2210000000
2028.76,2340000000
2023.68,1560000000
2021.88,1760000000
2005.26,1870000000
2014.13,1380000000
2024.56,1120000000
2018.1,2850000000
2040.85,1570000000
2053.06,914720000
2072.36,1290000000
2087.48,1970000000
2078.18,1860000000
2079,1290000000
2057.55,1300000000
2061.2,1070000000
2073.87,1090000000
2072.61,850090000
2092.85,969470000
2103.98,1760000000
2104.15,2010000000
2109.54,1150000000
2112.5,1390000000
2124.67,1710000000
2121.74,1940000000
2096.29,2040000000
2102.19,2120000000
2102.21,1160000000
2108.13,1550000000
2118.7,1400000000
2091.21,1660000000
2088.47,1880000000
2051.21,1710000000
2049.59,1340000000
2044.56,1050000000
2075.84,1710000000
2074.8,1480000000
2092.57,1730000000
2100.98,1120000000
2073.87,1720000000
2084.57,1430000000
2086.19,2770000000
2071.74,3090000000
2057.61,2370000000
2061.71,2360000000
2078.15,3100000000
2086.83,2700000000
2096.24,4160000000
2139.15,4350000000
2161.49,4120000000
2152.8,3860000000
2157.83,2030000000
2166.64,2670000000
2163.19,2520000000
2181.68,4930000000
2171.88,5610000000
2160.15,4000000000
2157.02,3790000000
2182.41,2220000000
2178.35,2490000000
2147.4,2570000000
2163.03,2330000000
2170.5,3250000000
2173.54,3630000000
2160.77,4160000000
2173.66,2360000000
2188.49,2270000000
2198.72,2580000000
2201.83,2500000000
2209.66,2530000000
2210.2,2650000000
2213.34,3210000000
2224.66,2180000000
2233.84,1660000000
2233.42,1430000000
2250.83,2820000000
2268.6,2770000000
2261.14,3440000000
2269.23,2830000000
2277.15,3910000000
2272.55,6230000000
2278.56,3720000000
2251.39,5410000000
2284.98,2890000000
2287.96,2570000000
2286.65,2860000000
2277.51,3440000000
2252.38,4380000000
2253.07,4730000000
2225.06,2750000000
2221.02,3130000000
2253.56,3960000000
2267.99,2870000000
2257.63,3180000000
2258.43,2240000000
2252.99,2630000000
2296.32,3100000000
2291.36,3430000000
2297.64,2760000000
2288.28,1740000000
2289.28,1750000000
2302.65,2440000000
2301.83,3500000000
2308.42,2630000000
2318.07,2300000000
2313,2250000000
2320.21,2130000000
2310.34,1720000000
2313.24,2400000000
2318.24,1950000000
2323.01,2150000000
2347.99,2290000000
2341.98,2630000000
2348.96,2010000000
2348.78,2480000000
2346.7,3840000000
2344.59,3380000000
2340.99,3310000000
2340.99,2400000000
2335.83,1220000000
2314.64,2050000000
2324.46,1980000000
2345.56,2090000000
2347.19,2510000000
2354.28,1930000000
2356.6,1710000000
2358.15,2050000000
2358.54,3360000000
2370.13,1720000000
2343.98,2440000000
2344.78,1710000000
2346.58,2480000000
2320.45,2480000000
2320.05,2410000000
2280.6,3330000000
2276.1,2600000000
2279.25,1880000000
2307.37,2140000000
2292.38,1470000000
2272.29,1440000000
2280.19,1570000000
2278.29,1780000000
2246.09,1630000000
2251.72,2090000000
2248.89,1450000000
2247.41,2630000000
2256.35,1600000000
2266,1460000000
2276.79,1720000000
2289.12,2310000000
2296.56,2250000000
2300.35,1700000000
2333.46,1620000000
2327.6,1490000000
2338.08,1690000000
2324.34,1560000000
2330.13,1500000000
2325.65,1820000000
2307.16,1690000000
2315.89,2070000000
2304.69,2460000000
2330.19,2850000000
2324.73,2210000000
2313.02,1480000000
2335.39,2460000000
2329.64,1390000000
2314.71,1720000000
2334.8,2050000000
2352.8,1890000000
2367.11,2300000000
2362.83,2180000000
2375.29,1600000000
2365.39,1630000000
2364.85,1820000000
2365.73,1790000000
2365.37,2090000000
2369.78,2100000000
2335.05,2690000000
2304.88,1960000000
2254.02,3480000000
2230.89,2230000000
2185.67,4900000000
2151.35,3380000000
2181.12,2260000000
2242.28,2140000000
2237.38,3340000000
2274.84,2030000000
2263.71,1720000000
2256.16,2090000000
2222.38,1730000000
2233.06,1200000000
2213.1,868540000
2212.63,951310000
2184.8,1170000000
2172.92,2450000000
2211.95,1950000000
2246.2,2500000000
2256.59,1610000000
2259.06,1640000000
2262.87,1930000000
2242.95,1770000000
2241.16,1180000000
2231.12,1200000000
2261.05,1150000000
2258.84,1700000000
2259.92,2130000000
2301.97,3950000000
2371.13,3770000000
2351.23,2850000000
2349.92,3830000000
2352.75,2430000000
2340.88,2450000000
2330.25,2230000000
2332.3,1890000000
2368.65,2620000000
2361.21,2970000000
2373.73,2040000000
2382.15,2760000000
2361.39,4540000000
2348.48,2970000000
2364.8,3380000000
2378.64,3040000000
2380.95,2780000000
2367.42,1960000000
2335.6,2000000000
2360.74,2320000000
2352.19,2670000000
2356.59,2110000000
2339.69,2710000000
2348.02,3050000000
2332.57,3570000000
2342.42,3800000000
2326.59,2340000000
2319.65,2810000000
2292.33,2730000000
2276.35,4130000000
2300.79,2270000000
2286.74,1960000000
2239.07,2160000000
2261.32,2740000000
2259.07,2160000000
2255.77,1920000000
2218.43,2090000000
2217.5,2640000000
2248.01,2120000000
2249.93,1820000000
2248.27,2610000000
2234.73,2220000000
2231.26,2480000000
2227.2,1560000000
2202.58,1820000000
2202.41,1740000000
2203.81,1540000000
2215.4,1680000000
2245.91,2130000000
2256.22,1890000000
2260.92,1120000000
2283.57,1650000000
2274.84,1660000000
2274.22,1030000000
2278.68,1530000000
2317.6,1660000000
2310.24,2790000000
2297.63,1940000000
2313.5,1660000000
2281.62,1730000000
2268.97,2080000000
2287.72,1310000000
2276.9,1670000000
2249.51,2450000000
2231.98,2240000000
2238.28,1770000000
2230.73,1600000000
2199.45,2280000000
2221.31,2180000000
2209.22,1490000000
2186.41,1880000000
2203.76,1730000000
2202.61,1670000000
2225.63,1560000000
2221.98,1050000000
2246.81,1640000000
2231.78,1720000000
2242.76,1920000000
2236.55,1360000000
2210.59,1130000000
2195.46,1210000000
2200.51,1210000000
2188.44,1170000000
2190.77,1530000000
2160.58,1460000000
2170.15,1470000000
2184.58,1620000000
2211.67,1980000000
2210.32,1430000000
2183.16,2050000000
2204.71,1430000000
2222.84,3010000000
2208.72,1500000000
2196.76,1510000000
2199.62,1610000000
2219.25,1990000000
2206.39,2120000000
2178.61,2170000000
2201.09,1450000000
2199.25,1400000000
2224.93,2190000000
2226.41,2050000000
2223.14,1760000000
2214.67,2150000000
2200.29,1990000000
2179.19,2580000000
2175.92,1820000000
2150.27,2020000000
2165.28,1600000000
2141.95,1490000000
2147.54,1880000000
2168.81,1910000000
2176.38,1550000000
2171.7,1770000000
2168.09,1550000000
2161.86,2920000000
2158.11,1530000000
2139.03,1460000000
2110.86,2830000000
2112,2650000000
2104.06,1950000000
2091.44,1310000000
2052.29,2670000000
2051.06,2840000000
2065.87,2190000000
2102.63,2010000000
2104.12,1890000000
2085.86,1570000000
2091.64,1580000000
2079.49,1260000000
2075.12,1070000000
2059.9,1460000000
2037.91,1490000000
2034.25,3100000000
2048.83,1870000000
2038.66,1860000000
1980.69,9230000000
1988.2,2480000000
1975.32,2240000000
1965.9,2480000000
1865.2,4210000000
1908.51,3540000000
1900.57,2820000000
1964.28,3060000000
1978.56,2510000000
2005.52,2070000000
1969.81,3420000000
1988.17,2150000000
2004.17,2250000000
1980.31,1930000000
1979.32,1610000000
1992.69,1900000000
2022.25,3570000000
2019.99,2500000000
1994.18,2770000000
1986.03,1830000000
1976.2,2280000000
1995.24,2490000000
2008.85,1610000000
2006.92,3020000000
2012.17,1560000000
1988.34,2070000000
1979.06,1730000000
1975.16,2210000000
1982.87,1870000000
1941.57,2320000000
1934.48,2020000000
1934.18,1800000000
1930.43,1990000000
1933.11,1210000000
1961.6,1850000000
1975.08,2190000000
2018.09,2650000000
2015.09,3150000000
2046.6,3260000000
2047.14,2360000000
2036.41,2360000000
2023.97,1940000000
2057.23,2450000000
2048.19,2450000000
2042.98,1640000000
2041.61,1380000000
2037.64,1810000000
2038.42,2040000000
2053.33,2070000000
2053.63,1600000000
2028.96,2630000000
1999.74,2780000000
2004.97,1820000000
2038.48,1360000000
2034.75,2070000000
2052.51,1910000000
2034.79,2730000000
2036.38,2980000000
2015.94,1930000000
2005.79,1890000000
1994.11,2280000000
1984.96,4530000000
1981.98,2690000000
1992.41,2200000000
1991.72,2490000000
1970.07,2190000000
1982.79,2430000000
1997.84,1770000000
1997.59,1620000000
1980.66,1950000000
1975.29,1640000000
1951.43,1960000000
1946.91,1600000000
1939.44,1820000000
1938.77,1700000000
1911.53,2170000000
1917.47,2160000000
1905.44,1690000000
1864.29,2040000000
1850.54,1520000000
1822.72,1790000000
1805.39,2100000000
1856.19,3110000000
1852.47,2270000000
1866.13,2450000000
1823.59,3000000000
1789.59,3040000000
1789.86,3800000000
1809.36,2120000000
1822.47,1720000000
1820.06,1090000000
1821.51,1260000000
1815.05,1370000000
1821.66,1310000000
1780.42,1410000000
1762.26,2920000000
1772.95,2400000000
1713.68,2990000000
1747.08,2380000000
1730.99,2450000000
1766.41,2730000000
1805.03,3430000000
1776.88,2730000000
1742.13,2430000000
1738.22,2020000000
1776.14,2360000000
1744.3,2480000000
1740.99,2130000000
1779.32,2480000000
1779.56,2840000000
1779.84,2350000000
1797.27,2880000000
1816.76,2270000000
1841.76,2550000000
1834.26,2880000000
1812.13,2100000000
1823.8,1990000000
1832.91,1820000000
1848.41,1700000000
1844.35,1050000000
1836.34,1360000000
1837.64,1410000000
1801.03,2160000000
1797.29,1730000000
1815.92,1260000000
1818.25,1540000000
1817.6,2300000000
1831.68,2340000000
1876.96,2300000000
1886.25,2290000000
1894.1,2000000000
1894.52,1880000000
1912.22,2170000000
1894.89,2080000000
1921.78,3470000000
1952.57,5620000000
1973.7,3390000000
1971.53,3310000000
2001.89,5220000000
1964.32,5010000000
1992.29,3200000000
1968.81,3710000000
1993.59,3270000000
1993.42,3170000000
1973.41,2400000000
1962.04,3190000000
1968.3,2570000000
1972.96,2380000000
1992.18,2350000000
1998.39,1680000000
2022.73,2860000000
2011.83,2360000000
1991.67,1760000000
1982.02,1630000000
1988.23,1910000000
2016.08,3050000000
2010.71,1820000000
1996.95,1800000000
1994.33,1460000000
1946.93,2550000000
1916.74,2310000000
1937.72,1910000000
1935.33,1100000000
1960.83,1910000000
1982.82,2510000000
2012.09,2390000000
2008.1,2550000000
2020.3,2260000000
1997.9,1960000000
1994.25,1530000000
2011.68,2240000000
1998.25,1850000000
1978.35,1830000000
1987.58,2320000000
1977.27,1880000000
1966.81,1510000000
1975.68,2110000000
1968.32,2150000000
1952.99,2360000000
1984.71,2080000000
1977.1,2520000000
1984.24,2850000000
2003.46,2930000000
1993.5,2670000000
1970.02,2290000000
1965.42,1580000000
1968.28,1310000000
1988.77,1530000000
1994.76,1750000000
2013.76,1760000000
2033.18,2000000000
2033.74,3400000000
2016.99,1920000000
2028.17,2350000000
2049.48,2890000000
2058.84,2760000000
2058.41,2490000000
2062.75,1880000000
2043.62,1910000000
2033.24,1460000000
2018.79,5200000000
2029.67,2530000000
2040.36,2480000000
2001.38,2510000000
2017.13,1860000000
2019.83,2070000000
2034.04,2540000000
2024.98,2180000000
2047.62,2090000000
2005.21,4870000000
2019.52,2520000000
2038.17,2230000000
2046.24,3710000000
2050.79,2760000000
2067.24,2150000000
2057.59,2440000000
2060.07,2220000000
2064.59,4850000000
2064.05,2800000000
2086.71,3300000000
2098.5,3680000000
2104.28,4210000000
2122.5,3140000000
2126,3440000000
2158.3,3130000000
2145.97,2760000000
2157.72,2520000000
2160.31,3280000000
2146.51,2940000000
2163.85,2770000000
2176.73,3030000000
2172.09,2810000000
2152.76,4000000000
2127.88,3150000000
2144.82,2630000000
2144.87,2240000000
2163.19,2490000000
2206.34,3190000000
2213.57,2900000000
2213.34,2600000000
2219.43,3130000000
2214.67,3330000000
2196.93,4170000000
2187.35,2990000000
2211.58,3070000000
2197.81,2740000000
2199.06,2730000000
2198.66,2980000000
2209.76,3100000000
2205.7,2820000000
2214.28,1960000000
2206.32,2930000000
2209.24,2170000000
2211.03,2260000000
2199.53,2560000000
2168.33,3740000000
2128.01,4720000000
2132.27,2670000000
2116,2650000000
2073.4,4380000000
2057.75,3170000000
2006.32,2530000000
2065.04,2430000000
2079.35,1860000000
2083.24,2110000000
2109.74,3150000000
2129.32,2180000000
2099.01,2240000000
2120.41,2560000000
2150.09,2220000000
2129.41,2320000000
2123.37,1670000000
2121.79,1510000000
2107.35,1710000000
2126.37,2060000000
2112.87,1660000000
2126.07,1680000000
2156.17,2460000000
2154.79,2120000000
2158.13,2720000000
2143.91,2510000000
2073.56,4020000000
2048.3,3080000000
2000.16,6580000000
2020.39,5080000000
2109.65,5160000000
2104.44,2730000000
2100.78,2440000000
2110.48,2670000000
2120.7,2470000000
2129.42,2430000000
2136.91,2150000000
2113.13,1980000000
2120.14,2240000000
2113.9,1630000000
2111.5,1450000000
2123.7,2400000000
2111.99,1720000000
2101.05,2140000000
2088.7,1920000000
2115.5,1950000000
2129.56,3020000000
2127.36,4860000000
2133.55,3290000000
2104.49,2870000000
2061.13,2030000000
2074.32,2310000000
2069.81,2280000000
2072.14,1920000000
2069.79,1670000000
2074.46,1510000000
2087.34,1710000000
2104.48,1760000000
2093.05,2130000000
2110.11,1690000000
2110.3,1630000000
2104.93,1810000000
2129.23,2200000000
2135.62,1940000000
2119.67,1280000000
2142.41,1180000000
2148.59,1850000000
2154.39,2020000000
2155.95,1540000000
2161.96,1930000000
2147.42,1680000000
2141.16,1710000000
2142.76,1470000000
2144.92,1160000000
2132.36,1290000000
2124.6,1040000000
2119.89,881720000
2126.62,1080000000
2136.06,808720000
2137.89,937150000
2149.57,1040000000
2170.38,1090000000
2178.19,1210000000
2212.46,2800000000
2223.24,3040000000
2220.84,3010000000
2208.77,2660000000
2221.86,2960000000
2220.8,3080000000
2214.62,2410000000
2222.81,1630000000
2215.41,1970000000
2208.43,2520000000
2199.26,2920000000
2190.84,2500000000
2201.72,2950000000
2210.52,2200000000
2226.47,4150000000
2238,3950000000
2251.19,2790000000
2247.56,1650000000
2246.33,1520000000
2223.16,2070000000
2225.06,2270000000
2218.27,2070000000
2236.36,1820000000
2248.63,2090000000
2237.35,2000000000
2248.1,2370000000
2237.23,1920000000
2241.24,1830000000
2217.4,1840000000
2221.26,2880000000
2227.16,2020000000
2231.33,1600000000
2233.05,1530000000
2213.02,1700000000
2226.59,1560000000
2217.62,2100000000
2214.21,1690000000
2202.09,1260000000
2207.93,1600000000
2223.89,1690000000
2225.38,1710000000
2219.06,1540000000
2200.65,1390000000
2196.78,1220000000
