183,3840000
181.5,3100000
184.5,6620000
185,8970000
190,13490000
192,8090000
191.5,5900000
193,5600000
194.5,4010000
196.5,9340000
197,10210000
197,3830000
197,7020000
196.5,1730000
197,1090000
197,1570000
197.5,2610000
195.5,1680000
196,2810000
194,7520000
197,9080000
197.5,4570000
197.5,3310000
196.5,5810000
196.5,12610000
196,4220000
197,1870000
196.5,3360000
195.5,3500000
194.5,3860000
194.5,5200000
196,2540000
196,4290000
195,5850000
194.5,3310000
202,10740000
212,7160000
208,4870000
210,3770000
209,4300000
215,4900000
219,5840000
211,6810000
210,3080000
209,2620000
209,3830000
202,5320000
204,2620000
211,6080000
214,3520000
210,2000000
214,4120000
216,3120000
222,4440000
221,5450000
226,5530000
219,3850000
218,2660000
219,4020000
224,6490000
223,4340000
225,4830000
226,3110000
219,4610000
221,2660000
225,2180000
226,2020000
226,3340000
232,5630000
233,4320000
232,3750000
228,3750000
220,7380000
216,6780000
210,11880000
214,7390000
219,4580000
225,4160000
222,7670000
227,5030000
228,4330000
228,3980000
230,7210000
231,8620000
227,8430000
221,5160000
219,5910000
227,3830000
229,2870000
233,6590000
229,3260000
228,4650000
227,8690000
224,8490000
224,7610000
223,6750000
224,4850000
221,3640000
226,4110000
222,4600000
222,3000000
228,8070000
230,4850000
224,7210000
227,2860000
225,1890000
224,4400000
224,2670000
221,4430000
222,3240000
221,4550000
219,3750000
220,2980000
216,6270000
210,4660000
212,2850000
208,5900000
203,6130000
205,7060000
204,5260000
206,9100000
203,3320000
204,5540000
204,5390000
204,4220000
194.5,11660000
191,11610000
191,21590000
198,10860000
195.5,5880000
189.5,8340000
191.5,8230000
187,8900000
186,8270000
183.5,4680000
188,5940000
194,5310000
204,7630000
204,7140000
208,8610000
197,9300000
195.5,6090000
197.5,3680000
189,5760000
188,4600000
191,4640000
205,10660000
202,6790000
202,4150000
202,3080000
207,3600000
212,7570000
208,6470000
212,6340000
207,4520000
201,6180000
205,5390000
203,3180000
204,3670000
205,5650000
205,4150000
203,4170000
200,2010000
200,4000000
201,2940000
201,3600000
203,3380000
208,5950000
209,5960000
207,2100000
205,3960000
199,7040000
191.5,10680000
189,6670000
183.5,15200000
186,4860000
182,4860000
184,2810000
181.5,5030000
179,4550000
179,3150000
186,5320000
185,4310000
179.5,4390000
181.5,4290000
185,3850000
198,7670000
195,7890000
200,5390000
200,7460000
200,4310000
208,6560000
210,3550000
207,1930000
213,8390000
210,4450000
206,5860000
203,3550000
205,4420000
202,2710000
200,2060000
196,4000000
203,4230000
199,3990000
204,2560000
199,2310000
197.5,3650000
199.5,3170000
200,2490000
203,4050000
204,2490000
205,1610000
207,3420000
205,1210000
201,3030000
207,2590000
205,5770000
204,2990000
205,2480000
203,2430000
205,1780000
205,1010000
203,2680000
206,2940000
208,2640000
202,2850000
204,2430000
207,2180000
206,2990000
202,2580000
201,3550000
200,2420000
197.5,4480000
200,1800000
201,2870000
200,1830000
199.5,1810000
199.5,2410000
192,5150000
189,3680000
190,4920000
189,9080000
189,2510000
189,1970000
188,2690000
187.5,3180000
189,5860000
188.5,3230000
181.5,6770000
185,4850000
185,3790000
184,3110000
183,4290000
183,3880000
185,3040000
184,4340000
184,3090000
182,4240000
181.5,3790000
179,3640000
181.5,1550000
180,5240000
178,6120000
166,9340000
168.5,9510000
173.5,9790000
178,5720000
177.5,9390000
178,4940000
177,4310000
181.5,7070000
181,6000000
176.5,7140000
179,4090000
179,4800000
175.5,7200000
176,10390000
175,12710000
178.5,13180000
178,7150000
174.5,4160000
171,5490000
170.5,5600000
169,9550000
171.5,10430000
176,6190000
172,5050000
173,3710000
173.5,2800000
174.5,3620000
173,2440000
176.5,4750000
179,5220000
177,3430000
176.5,7120000
176,8810000
172.5,9340000
171.5,6370000
172,3950000
171.5,3270000
173.5,3160000
172,4600000
173,7350000
172,15400000
174.5,10520000
176,6290000
179,7290000
179,5810000
177.5,4730000
174.5,6170000
176.5,3630000
177,5210000
177.5,8270000
178,5320000
